19393.00,11384.00,3406.00,8782.00,11329.00,16248.00,9284.00,24243.00,69.00,37.00
52600.00,48370.00,12596.00,2832.00,3281.00,5725.00,1832.00,2976.00,75.00,35.00
32891.00,47731.00,13402.00,20194.00,5762.00,10668.00,13421.00,8144.00,70.00,35.00
5382.00,21205.00,17423.00,3842.00,4394.00,24969.00,7941.00,12791.00,91.00,47.00
52457.00,26381.00,8963.00,7228.00,10174.00,5506.00,1071.00,1427.00,75.00,50.00
1398.00,20293.00,842.00,3924.00,3096.00,4630.00,3623.00,5349.00,83.00,44.00
8606.00,6829.00,5868.00,4164.00,4605.00,15260.00,2468.00,2685.00,100.00,40.00
3425.00,12019.00,7635.00,5172.00,2961.00,4225.00,3939.00,2397.00,88.00,44.00
13105.00,16270.00,33438.00,31873.00,20100.00,9204.00,8754.00,3891.00,87.00,57.00
18491.00,15029.00,1788.00,633.00,1223.00,2310.00,1287.00,2142.00,83.00,54.00
40561.00,36385.00,2856.00,2010.00,4548.00,1488.00,1179.00,836.00,53.00,43.00
41329.00,49955.00,15140.00,5618.00,9646.00,12656.00,5666.00,3900.00,53.00,35.00
51438.00,38559.00,22435.00,3177.00,1575.00,1682.00,1305.00,1656.00,40.00,24.00
27525.00,6391.00,2719.00,15106.00,2869.00,2312.00,1177.00,694.00,37.00,53.00
25934.00,41370.00,1391.00,4398.00,5598.00,10430.00,4656.00,4671.00,54.00,50.00
237450.00,16467.00,1766.00,582.00,1346.00,5479.00,1051.00,813.00,60.00,38.00
30212.00,8994.00,7469.00,536.00,1131.00,865.00,1984.00,394.00,64.00,41.00
53599.00,15622.00,945.00,548.00,1281.00,2971.00,1921.00,765.00,69.00,8.00
103191.00,55803.00,7905.00,9708.00,6432.00,1875.00,1636.00,3867.00,48.00,20.00
6538.00,8588.00,5291.00,13526.00,2438.00,2313.00,870.00,1103.00,38.00,48.00
948732.00,88620.00,29082.00,12751.00,16506.00,10571.00,10738.00,8387.00,43.00,40.00
34642.00,6394.00,795.00,3232.00,2549.00,8109.00,3161.00,2321.00,57.00,51.00
