597480.00,39490.00,31309.00,23359.00,8634.00,16787.00,10292.00,3134.00,70.00,83.00
133381.00,40077.00,9324.00,7714.00,4389.00,3027.00,3276.00,1405.00,70.00,83.00
731885.00,114203.00,8360.00,9734.00,9216.00,5362.00,2524.00,1095.00,70.00,83.00
938876.00,44413.00,34534.00,22092.00,15928.00,20162.00,11909.00,5265.00,66.00,97.00
605156.00,18916.00,2892.00,9283.00,5058.00,3631.00,566.00,477.00,66.00,97.00
1323628.00,17236.00,561.00,2031.00,2866.00,2377.00,600.00,163.00,66.00,97.00
1706527.00,23070.00,6794.00,13537.00,22138.00,10399.00,4007.00,1369.00,66.00,97.00
1654509.00,639582.00,158682.00,112890.00,92652.00,64982.00,17498.00,5603.00,70.00,100.00
733116.00,67794.00,9399.00,7217.00,12255.00,17134.00,3188.00,1777.00,70.00,93.00
3189243.00,119075.00,52108.00,59442.00,15818.00,25148.00,9534.00,6991.00,64.00,91.00
656427.00,57933.00,16587.00,23437.00,12565.00,17896.00,4153.00,1792.00,64.00,91.00
1665940.00,51034.00,13002.00,15870.00,10878.00,9971.00,4691.00,2929.00,61.00,84.00
2118800.00,67225.00,5142.00,15723.00,18726.00,12139.00,4933.00,994.00,66.00,80.00
1213977.00,15888.00,8680.00,7588.00,28777.00,13553.00,3597.00,9627.00,75.00,84.00
342008.00,16046.00,2896.00,2642.00,2935.00,1148.00,816.00,1311.00,66.00,74.00
1667163.00,1153729.00,35255.00,246847.00,113396.00,135174.00,24985.00,11236.00,66.00,74.00
1519347.00,11848.00,6180.00,7068.00,6588.00,10143.00,2392.00,3536.00,66.00,74.00
959965.00,11242.00,367.00,5797.00,4614.00,2736.00,1238.00,933.00,66.00,74.00
1887194.00,84555.00,30774.00,21361.00,2444.00,13060.00,2840.00,1078.00,66.00,74.00
584765.00,8280.00,1562.00,3386.00,3617.00,595.00,546.00,542.00,66.00,74.00
785076.00,23855.00,2378.00,2761.00,3145.00,1142.00,1219.00,1821.00,54.00,63.00
317200.00,35856.00,17168.00,20147.00,3980.00,12527.00,4658.00,3460.00,57.00,78.00
333829.00,61724.00,11672.00,7687.00,11403.00,13852.00,34590.00,17433.00,48.00,75.00
196022.00,46279.00,2106.00,9189.00,14318.00,5961.00,9342.00,3250.00,54.00,69.00
1232883.00,85203.00,29422.00,55222.00,24484.00,8734.00,2890.00,1518.00,57.00,84.00
1509312.00,44053.00,2551.00,13333.00,8804.00,7513.00,1906.00,1474.00,57.00,84.00
571044.00,320741.00,180360.00,115498.00,48635.00,17142.00,6341.00,7227.00,57.00,84.00
989961.00,6551.00,4196.00,2132.00,1018.00,1757.00,970.00,308.00,57.00,84.00
559389.00,119955.00,8611.00,46531.00,104091.00,30457.00,20138.00,6910.00,57.00,84.00
686749.00,22275.00,19923.00,17792.00,33385.00,20639.00,3754.00,5575.00,64.00,80.00
453126.00,100395.00,25417.00,55957.00,15908.00,17179.00,1345.00,2317.00,64.00,80.00
473347.00,11542.00,1740.00,2322.00,6195.00,2523.00,786.00,342.00,63.00,80.00
24237.00,118960.00,10671.00,8690.00,10750.00,31712.00,11632.00,7431.00,74.00,77.00
157540.00,14743.00,393.00,3279.00,4851.00,4929.00,3817.00,3293.00,90.00,57.00
200359.00,167845.00,7347.00,8610.00,9968.00,14922.00,6622.00,4965.00,75.00,38.00
1340675.00,157027.00,17276.00,7065.00,5875.00,2909.00,2601.00,4234.00,51.00,30.00
2289497.00,237756.00,42107.00,44082.00,14758.00,12837.00,5336.00,3214.00,51.00,30.00
689579.00,235102.00,158469.00,236033.00,45431.00,28877.00,68236.00,13581.00,35.00,56.00
2424197.00,303282.00,47497.00,71831.00,26396.00,16305.00,1924.00,7561.00,35.00,56.00
243372.00,379982.00,15348.00,74724.00,42777.00,21640.00,8242.00,9938.00,14.00,57.00
128727.00,35285.00,11436.00,41923.00,26736.00,42646.00,12586.00,12448.00,35.00,78.00
38139.00,6725.00,18664.00,14360.00,40764.00,48157.00,42598.00,13148.00,74.00,90.00
