127469.00,49763.00,8065.00,6619.00,7414.00,10756.00,6233.00,6732.00,24.00,50.00
926562.00,311041.00,69670.00,27462.00,40106.00,25881.00,43578.00,19041.00,14.00,38.00
2087063.00,401300.00,42881.00,77786.00,21258.00,40163.00,30149.00,40410.00,16.00,44.00
1016019.00,209069.00,39782.00,38545.00,5764.00,19396.00,9508.00,6679.00,7.00,40.00
223783.00,574855.00,39132.00,6683.00,6834.00,41685.00,51083.00,16779.00,1.00,26.00
861640.00,156381.00,53678.00,107852.00,66679.00,48223.00,74010.00,28221.00,7.00,37.00
2107753.00,126717.00,11308.00,14409.00,16915.00,16409.00,35790.00,9002.00,11.00,30.00
411181.00,94934.00,8993.00,47218.00,22017.00,37568.00,48141.00,21094.00,24.00,30.00
76088.00,28872.00,1350.00,9874.00,4577.00,3745.00,3638.00,1201.00,27.00,50.00
1254964.00,140195.00,52546.00,138388.00,24437.00,52881.00,31504.00,20404.00,27.00,54.00
297409.00,75409.00,18056.00,11628.00,20725.00,31070.00,21148.00,9088.00,40.00,60.00
698595.00,234606.00,55649.00,55186.00,20791.00,46742.00,56085.00,13634.00,34.00,60.00
763998.00,136444.00,158273.00,40504.00,26800.00,52196.00,41195.00,23637.00,38.00,77.00
1198394.00,185898.00,47331.00,92328.00,62658.00,180380.00,76710.00,36225.00,51.00,63.00
1091192.00,490135.00,98702.00,40749.00,173774.00,85659.00,71830.00,53169.00,43.00,61.00
2670511.00,1185548.00,179397.00,11031.00,28866.00,80715.00,74062.00,41381.00,34.00,50.00
387862.00,200730.00,41758.00,5459.00,10968.00,10526.00,12709.00,5393.00,20.00,29.00
448182.00,31268.00,15921.00,7974.00,9083.00,7529.00,2448.00,855.00,4.00,35.00
1138526.00,53460.00,26698.00,4867.00,3175.00,2907.00,1863.00,1566.00,1.00,50.00
1086057.00,108450.00,10662.00,39965.00,18070.00,15781.00,17687.00,9991.00,1.00,61.00
1831081.00,210852.00,30931.00,136003.00,122712.00,83653.00,39297.00,21483.00,14.00,69.00
44035.00,5279.00,8567.00,3415.00,2408.00,3670.00,3692.00,1682.00,20.00,80.00
