1137251,221936,6610,10346,11959,3167,3825,7670,30,47,1
3729,14065,7808,21527,16479,9332,2569,2403,44,53,1
468323,86707,8147,10507,11226,9325,3364,3373,43,44,1
4401,9127,18182,27724,19322,11702,3817,3546,41,50,1
503998,16840,20300,19415,6387,5367,5665,6757,61,83,1
112054,11246,1580,2176,2024,2276,1811,627,56,69,1
51503,29337,9242,8913,4882,5903,5716,4686,60,80,1
43585,28112,20274,12270,23015,7411,7271,4130,54,70,1
14351,16569,13130,10480,5568,8568,5034,6860,63,64,1
845693,227636,163201,21532,34681,48967,50088,22709,61,75,1
888453,52507,40731,6659,10006,35077,31362,12400,70,77,1
1686973,82498,67746,28165,13041,16478,8211,9246,69,81,1
241425,24895,15368,8248,6431,6876,10703,12678,64,78,1
8287,3646,13235,11399,5081,14075,18385,26774,80,84,1
71449,19380,7656,12849,13770,21353,23263,9623,84,81,1
45880,17987,15102,9756,19244,23197,11138,6746,100,75,1
1137742,27357,26759,9016,9278,9423,14401,13277,100,77,1
759061,259452,106514,17229,76322,22439,40254,90206,78,64,1
584700,107051,5879,26584,7053,11066,7047,8087,57,60,1
1784132,173816,12179,36682,15126,19461,9328,13772,40,53,1
921592,15577,80944,110618,22860,28766,53047,48137,40,64,1
1780072,565546,219150,64045,66149,35293,32716,43495,38,64,1
1667027,46652,17813,17080,12783,13352,11286,17815,47,70,1
275025,59878,3143,19468,5098,16899,11480,7854,54,74,1
1000302,134230,172876,22517,67324,58979,82056,45477,56,60,1
68848,28339,2917,4212,5492,7178,10285,1972,74,50,1
57894,29390,8355,3813,4402,6497,2588,1676,70,43,1
703813,29690,1984,7942,4315,3238,3988,2561,61,41,1
175523,20916,4627,24323,34421,49864,16638,25957,77,30,1
171956,17212,32929,35946,24379,17120,26885,14138,77,53,1
78063,15085,9856,14739,6854,3796,6739,3282,70,66,1
155791,22187,16212,8474,17225,11467,5766,1497,81,75,1
822726,45663,1761,16537,7366,4018,8389,8407,54,77,1
129012,10695,10183,3109,4414,3228,2503,3016,51,69,1
692437,25898,20624,10168,16130,21788,7180,8786,64,63,1
25582,15358,999,1410,1304,806,886,668,48,48,1
146401,164239,38184,15793,22413,20676,4474,4271,51,47,1
21970,13817,11827,11699,5086,8401,5129,4835,56,48,1
16718,15669,6823,2694,17024,14372,5860,4633,61,40,1
249423,42079,32578,26310,22456,12998,7828,3634,70,57,1
49744,32211,3440,24075,20831,16955,5568,5684,81,61,1
49751,42938,21003,10654,24224,8171,5181,7572,75,54,1
1491104,56409,31931,13817,53028,16625,12438,11517,63,60,1
30272,151806,23702,37880,17644,30253,13129,8918,63,50,1
77914,38248,8832,19455,10921,8320,7235,4605,54,51,1
12057,32535,6446,12038,25035,10290,3289,5668,61,48,1
658384,20071,8875,22059,14470,4415,5891,7412,54,56,1
491231,40452,16017,1402,7090,11421,5664,6539,57,56,1
19223,31271,30690,9139,8192,13908,7382,4663,63,61,1
248952,33417,8141,8845,3783,6486,4354,2019,57,64,1
3675,6244,5227,19014,22468,11583,8582,4435,70,61,1
10285,41471,14297,5524,7165,15884,5785,8724,75,61,1
6531,12629,7568,16822,15154,10570,3297,2309,78,60,1
3140,8514,10904,8861,10902,11456,3569,2779,90,63,1
79945,41509,8652,6600,17540,5200,6031,3100,77,53,1
21227,15209,21270,25513,22271,6845,4514,3718,67,66,1
10107,28377,20144,16021,6431,5575,2493,2234,56,70,1
9220,19341,13235,8347,20760,8851,4940,9135,50,69,1
15537,17677,6095,4119,3413,2757,866,833,50,77,1
485528,50050,10718,17725,7482,16706,6965,2152,57,63,1
5836,6010,7288,18013,11780,8219,6482,2197,69,64,1
8535,14046,11147,10589,4977,11214,3610,1430,70,69,1
581737,29229,13129,26536,7931,4656,2597,9339,67,78,1
22795,10042,14028,8281,6601,11277,4392,4852,74,87,1
2778,11849,11522,13039,6114,8291,3156,1401,70,83,1
450423,25200,5097,4706,3548,3539,2958,4348,60,74,1
4791,12865,6649,9204,13017,14187,3050,1493,80,63,1
2508,12100,10910,21547,29067,8330,9352,3614,75,61,1
18046,13430,9367,15160,28059,20486,2298,2179,81,51,1
24535,11662,3388,17226,10170,8897,9390,4662,93,60,1
40893,31952,12242,6031,10989,13496,11990,6013,87,56,1
72207,8763,11207,6503,7449,2768,3335,2933,80,61,1
42337,14838,219,2433,1939,2772,2640,4039,66,50,1
52410,41602,10289,6054,5151,7982,10496,10365,60,41,1
538103,74702,41946,31947,21540,21920,12862,13900,53,50,1
110026,56362,26561,22391,8932,24617,15953,34390,63,43,1
136084,12832,5985,10650,3770,3078,10786,4344,57,64,1
284475,44088,10612,7922,5997,5911,5593,3718,54,66,1
1020055,575004,185371,40347,52096,32151,88757,24343,41,60,1
43669,10805,10688,15121,12414,11207,3937,5535,43,61,1
14115,71140,4090,22965,6927,9920,9191,6833,43,50,1
28123,16817,5922,5682,29972,14901,4626,5182,61,43,1
63219,19433,1780,7249,3253,6658,3419,1392,80,41,1
1558853,193435,52919,7379,52381,11772,15397,6097,61,27,1
8550,12380,7076,13319,8595,11744,6143,5890,74,35,1
9543,5074,14703,12878,47418,23119,13563,6488,75,43,1
35506,11150,6790,4547,2415,3638,5124,4349,70,51,1
318385,451824,27127,43463,54269,51628,8631,14055,80,44,1
104409,45866,3106,2327,4191,6639,12676,8047,69,24,1
305542,196572,24753,13212,12493,17062,23966,16394,48,16,1
6592,16660,6306,39558,16178,32877,19826,9798,57,16,1
19922,15710,21961,30071,13475,19301,7971,10724,69,41,1
109187,79813,15397,26969,26793,10554,10332,12040,64,56,1
204033,50118,36526,34956,21757,14281,18090,4181,69,75,1
291883,128950,46378,68988,10653,22607,35586,12129,53,77,1
27598,28368,1138,3123,4578,2544,4959,2599,40,51,1
32179,41321,6816,17058,13594,28319,13646,9316,54,48,1
5237,5736,24298,16063,24889,20327,27453,23291,67,48,1
13343,18081,12483,10835,13812,33172,9571,7485,90,38,1
1565,22015,15272,23625,10955,12042,4292,6719,100,61,1
1136277,52821,56271,11905,12559,8040,4633,11325,81,77,1
31330,9955,4859,11156,8869,10917,3424,2258,81,70,1
11876,14483,4654,3907,16591,24202,12850,5760,83,63,1
72274,56267,30858,6260,18221,5642,3470,4567,70,56,1
52610,10011,977,5020,3776,3787,1333,1135,83,43,1
3823,28818,14491,22929,20249,33460,7634,4653,84,41,1
134667,69000,9972,14659,10874,10168,10055,11502,63,48,1
1778,34495,4202,15467,9185,10093,4703,6130,74,44,1
6203,31643,12330,7191,15464,12316,10058,2271,75,44,1
62654,19762,9148,13946,3517,13914,9458,10372,69,47,1
15112,19643,20566,12798,12089,10600,3028,3962,77,60,1
78840,8800,10762,8741,33312,14484,11661,3667,88,60,1
13590,17028,20480,2667,17925,6952,2969,5211,84,64,1
18559,7174,9402,6122,32880,11802,7744,6085,90,57,1
172812,19461,2717,27109,9476,11163,12756,8154,90,57,1
33361,19174,1795,2462,1180,3817,3335,2561,77,50,1
109726,6684,10598,6965,10573,8621,10102,6737,84,53,1
49169,15890,7195,28346,18519,11948,4348,4651,77,63,1
14995,14669,17278,5151,6967,10242,9699,6563,80,61,1
170627,26470,8468,8321,2631,4497,1871,2939,75,74,1
10185,15519,12595,17598,28440,18127,7348,7171,75,67,1
457760,66546,10935,7647,6822,5630,4083,4174,61,54,1
72971,44096,31721,2268,5427,5841,1365,1804,50,54,1
154917,42160,2142,1188,3629,2768,2113,1414,43,34,1
6481,20529,23596,26796,15429,28416,8000,16020,43,38,1
12119,23915,2669,18833,23223,8253,10052,12278,54,43,1
18818,25343,2646,11454,19292,18591,5162,11290,74,30,1
8993,15478,7597,5712,2624,12605,9302,6432,93,51,1
16145,26473,52702,22392,14100,4966,4620,13315,74,60,1
16522,13291,10736,12231,16519,7570,4686,5189,74,64,1
15858,7772,5218,4672,10424,15176,5370,6901,78,66,1
13281,35133,14089,6656,23135,8827,7084,8213,69,63,1
950,18371,57246,11520,15956,19968,5427,4662,84,60,1
214292,88373,15643,16933,4587,9091,3744,6284,75,53,1
6355,9956,8657,4589,10159,10444,6138,4031,67,57,1
480234,39540,2538,7243,23682,15572,4450,2990,75,48,1
330979,11351,12691,8743,2418,24596,4250,6393,87,38,1
490754,43135,12486,12740,18698,12469,7325,3864,94,38,1
20700,13479,11202,17997,9115,11555,9681,4264,90,47,1
21479,7334,16890,7287,13859,7208,17002,5552,87,67,1
11105,15295,6524,11710,19869,16709,9845,2323,83,63,1
10782,13507,13666,21043,21768,8454,4039,1929,83,75,1
71914,26626,35995,10611,15529,7255,3895,2825,75,75,1
618484,17451,35152,13620,9779,8942,9082,3548,67,80,1
6884,21488,9407,17834,10608,7915,3993,7523,57,88,1
176326,40346,7304,5291,12865,15732,4834,3309,63,69,1
3856,6885,12253,12049,24577,7183,4651,5040,70,64,1
8518,8356,5763,9800,10891,6876,3803,5991,80,56,1
12127,23414,11501,12789,8808,12081,4363,1593,83,54,1
61105,46021,32557,12303,17079,11180,5867,3884,74,66,1
146034,56490,4700,15345,4327,5356,1852,1481,60,57,1
15235,15176,13837,7961,9289,16722,5650,3671,64,54,1
433933,25536,6381,4499,19766,6658,2882,3381,63,44,1
394882,44414,8562,1965,11742,10393,9697,16285,67,29,1
189929,92682,4227,20081,23267,10899,12091,12180,69,24,1
2145553,219283,11402,77782,72575,20740,31847,35263,51,17,1
853856,220330,101522,63600,22503,44256,23964,18222,47,29,1
70595,85965,19509,37309,11124,36539,45143,18671,48,40,1
49389,52811,734,2997,969,1968,3215,4614,40,29,1
305182,43149,29697,13343,8951,9029,10018,7579,43,40,1
677676,154874,25683,29560,11114,25941,32988,37519,44,34,1
18498,19578,2163,9640,12581,23230,16753,12936,54,24,1
99141,30470,519,8035,6690,5523,9993,8611,67,38,1
372151,23346,10126,38698,25398,44176,17292,9990,87,35,1
1908,14493,7058,7122,28916,12851,27344,8595,97,34,1
4190,9570,11397,18169,13540,20070,8065,8035,94,47,1
13034,28909,30690,20779,8040,21579,31977,8568,100,63,1
15421,33061,21100,4357,21819,17259,2566,14557,94,57,1
8132,9102,19366,2386,13955,11413,13873,10270,93,67,1
310836,89021,10471,14613,22115,37198,37127,39338,90,51,1
2513,13098,16383,15786,41049,32648,6540,15402,97,43,1
16355,10791,4427,16312,9859,29615,7364,15833,100,44,1
142137,52274,7283,19060,8108,23868,19123,12269,100,37,1
32731,23591,7672,4694,5711,24790,25532,10479,100,40,1
52060,5955,6465,4876,2761,5399,3612,3388,100,50,1
27754,32049,7984,13758,11742,12507,14253,5993,91,48,1
31996,26851,6274,2053,3414,4856,6182,1623,84,47,1
23554,9814,8556,9806,11950,19523,20430,4025,84,53,1
162435,4363,2702,2419,17001,24965,29185,7248,96,30,1
7628,17050,7217,15502,12181,17144,7764,12891,96,34,1
9261,11286,8806,10214,21673,9493,12794,4772,97,40,1
11357,12380,4130,16749,29853,15631,8603,9535,88,38,1
343659,26305,15760,8952,9507,14109,15715,5385,69,54,1
27013,15803,5657,18280,12024,32751,13890,10447,75,53,1
468594,34987,1105,9425,7727,12397,17464,13115,74,43,1
17608,9915,1580,13383,10039,20861,11991,12242,78,43,1
28816,14637,11758,15860,16159,23728,21609,6025,83,43,1
8512,16604,13848,14963,12789,21721,20768,10380,78,48,1
69872,62771,19523,3232,9865,20424,9591,6714,77,51,1
16726,11808,818,8778,20687,15463,9845,8522,77,44,1
172802,10989,3558,1007,5670,3030,2005,2358,66,35,1
470173,52918,6811,20287,26477,41243,21081,5353,67,24,1
386066,54727,1199,24517,12878,9559,6256,10842,63,27,1
54428,6408,5959,5136,10181,4558,3684,2135,54,38,1
141307,19359,11317,14246,9426,16573,10176,5900,61,48,1
7536,6923,6511,12714,10687,30242,13960,5019,67,54,1
99164,77664,15233,14410,4863,17829,17344,21627,69,53,1
847748,43450,8923,3593,17101,18825,6763,17979,74,40,1
436713,26817,11388,5842,11728,41460,20176,9863,80,29,1
393372,81772,4340,3814,16612,27186,19861,5761,69,8,1
556257,139959,51460,13402,22099,18533,6552,9497,64,11,1
362295,35233,19023,14455,10215,28253,10359,6485,66,23,1
127209,8632,22852,1255,3355,6856,2421,1390,53,43,1
11260,2758,3696,5134,5076,3276,3911,1561,51,70,1
241744,9687,6355,11917,5436,13590,8800,8251,64,78,1
292785,20236,16967,9653,11518,35996,8228,4453,69,74,1
26491,17533,3229,3269,9510,16469,6269,8358,81,50,1
151485,82562,6231,8203,8628,6964,8467,13743,69,30,1
7504,30913,15224,24022,11022,11667,9606,6372,61,34,1
145007,36453,8151,20503,9025,16678,10547,12789,53,35,1
163124,74792,30603,38303,6392,11828,9620,4701,35,54,1
76142,16467,18309,34049,12460,20176,9618,8063,44,77,1
11959,10509,3886,13235,16928,12208,14983,8693,53,70,1
368652,46325,6617,14810,22482,20000,13871,9417,53,64,1
37291,10156,3790,714,2035,3263,1599,1640,61,53,1
8608,18254,4518,21084,9312,13473,12017,15756,63,47,1
78404,10979,23328,26393,9689,17616,5146,6441,60,57,1
76665,13051,11350,31695,4282,9744,9649,9173,56,80,1
15595,17926,4337,9165,23242,14745,9364,18162,63,78,1
31283,30844,7257,16736,29698,19216,17321,3582,63,69,1
78321,13416,4713,8812,15154,16318,16775,4292,67,54,1
234490,35833,18272,5338,1092,6321,2803,3057,64,43,1
14910,18838,2533,4609,44292,25658,11427,6619,69,29,1
35470,32562,11830,18447,13839,10011,6906,5645,63,37,1
67787,39479,12198,9887,16733,20321,6785,5625,57,35,1
5215,31887,16503,21954,4792,17877,6580,9899,64,38,1
27391,16869,10913,7252,27726,19583,8781,12323,61,51,1
14222,23860,13622,1409,14730,29875,11134,7347,74,40,1
5962,13534,15336,46210,23016,10974,13134,9351,67,60,1
4764,6953,19127,63672,17223,11000,6037,3724,61,74,1
122935,40576,10855,44698,25643,17442,5453,9874,53,83,1
8194,22703,6357,5131,12573,24259,17100,5667,51,81,1
27586,30160,6886,28973,19049,16932,25588,10530,56,69,1
17776,12942,24577,3809,8304,10268,5611,6591,63,57,1
28876,22528,9496,4101,12014,10742,6171,10907,66,50,1
335282,17052,19273,4166,11120,33118,15709,6873,69,57,1
355762,43986,10181,27002,17031,7878,6146,2253,61,57,1
47117,12133,29096,24133,28877,12563,7454,7230,60,60,1
38858,52673,11189,14642,18041,16564,14110,4799,57,60,1
14170,23325,3657,11314,14408,16812,8970,7219,51,54,1
4984,6974,27564,33125,24744,10321,7489,4495,54,66,1
66853,12182,138,1788,2371,4651,4153,1677,60,41,1
10985,49844,5580,17766,8184,12878,14885,4573,57,43,1
173192,68915,18199,17083,14579,8259,5061,4507,44,47,1
57309,14713,6724,13687,13651,8518,6261,7490,48,35,1
45491,16788,14137,42413,38701,14953,6696,7743,44,57,1
77987,20139,20772,30940,10384,11291,5823,5304,43,74,1
5017,17655,7827,19952,12420,20957,10660,11360,56,77,1
36650,21608,8020,30417,23330,14253,2792,5983,56,80,1
92655,19491,15635,26163,11842,9319,4459,8045,54,83,1
7727,16667,11199,15811,19844,8201,13560,8663,56,77,1
443024,34516,7459,2040,8466,15695,14702,5937,54,63,1
431845,18381,10628,2639,6338,11992,7874,6677,57,54,1
13924,39661,16230,12259,28027,11622,6984,4433,57,43,1
555229,51931,3338,24939,33022,11329,3547,3882,54,34,1
32470,10817,28335,5448,20851,6646,9148,7714,48,53,1
23473,10894,4305,14159,11326,12462,6389,3637,50,57,1
151247,30342,13402,2815,7528,12647,8782,7513,53,56,1
364453,75388,19288,5988,10392,8081,6130,6393,48,56,1
133099,15925,4133,2444,2842,3712,1599,1003,50,43,1
45889,74096,25012,7173,20234,18772,9927,4685,43,37,1
6194,17571,4891,12797,28184,25426,9308,3887,51,34,1
16037,33112,13963,14447,13227,16206,4552,4918,61,38,1
256066,50885,10983,18690,10711,9375,5030,4417,57,43,1
2503322,120156,17181,9186,22413,11657,7975,3869,51,37,1
1361571,455200,237412,40274,36818,45283,9593,6869,29,43,1
252712,71056,20049,32122,36786,19028,11396,6036,24,43,1
754372,32722,6412,19628,8630,12284,7707,10513,29,44,1
1899,24558,5753,2700,11700,9665,5701,3884,40,48,1
53769,52838,16011,6793,21318,5643,8096,6336,41,43,1
21197,10999,3192,7513,11173,3616,6559,7416,43,44,1
6720,8100,6845,10278,10958,9519,9761,13168,48,48,1
233521,76861,7241,45655,3955,9749,4039,5785,38,61,1
4887,13073,9418,7389,7350,12251,3385,4194,51,67,1
96236,101228,3151,2046,19133,7257,3812,6698,44,44,1
7765,18285,7285,8084,14481,12595,7350,2715,43,40,1
102545,22226,29975,20600,14546,8757,1792,4478,48,48,1
8775,6239,11487,8296,6477,6852,3585,4965,44,56,1
4035,8864,5669,19046,8357,12714,7282,10599,57,88,1
14033,10678,4921,4682,12083,14172,7593,7296,64,83,1
20257,3336,15612,6676,8515,18614,9685,5723,80,80,1
56806,5322,331,1183,1901,1948,2119,1018,80,60,1
147558,58949,7708,12340,20997,5332,5248,5383,66,47,1
8736,6071,3904,8467,12221,3916,2378,5622,54,54,1
74603,25350,18969,11559,12031,10596,5356,8281,43,54,1
44778,34236,13962,4229,13837,7065,2708,2602,37,61,1
1562738,144926,16515,9283,10641,7220,3516,4618,34,57,1
55166,7561,10042,105746,17792,6021,4390,3226,20,70,1
413689,55030,4051,50889,23847,8038,4379,6967,11,67,1
103791,91075,7405,5586,9735,19222,9779,6921,14,56,1
82230,14842,8802,1345,5064,2062,1188,1714,21,63,1
210248,12329,5838,2371,3297,2720,2732,2898,29,44,1
244178,207271,106785,23523,6815,23847,30246,28903,29,43,1
795255,101827,1471,5810,5676,6570,17254,6596,17,40,1
729509,128256,5684,10730,2740,4408,4962,3000,10,27,1
89622,13295,32564,23299,10870,5719,9769,9026,7,40,1
9969,11819,23891,6991,15201,9690,6211,4825,16,44,1
5820,8296,10430,5504,13672,8590,2966,3316,34,63,1
6344,7000,4839,15209,10203,11118,2335,3327,54,80,1
26236,3309,7110,9150,9850,5474,1880,2160,64,74,1
7280,12024,7714,4447,2622,10542,1209,2068,70,66,1
3302,11112,8444,6126,5824,7054,2656,1692,67,67,1
63510,28270,5042,6256,6204,3362,1033,1291,54,60,1
106673,108112,76846,14785,16733,13254,2072,1785,41,56,1
1286964,24268,43120,13095,6708,6301,3225,3997,27,67,1
113758,53931,1275,21504,27705,3261,3781,3258,11,60,1
54663,16445,4502,1676,2276,2905,436,503,14,60,1
19701,56452,5389,10658,6742,4938,4769,2404,14,50,1
11526,21658,19332,8641,11000,3446,1451,3548,13,44,1
45038,22834,41267,15889,19455,4010,1940,3302,16,57,1
3678,9876,9964,6655,11026,4601,957,1929,17,66,1
12803,8666,13323,1518,7574,12512,827,1204,37,74,1
10309,13020,13557,14775,6697,8849,2533,1766,47,77,1
11041,17965,7919,5556,5994,15583,3021,4695,64,64,1
109414,29056,13112,5597,22870,7776,5207,5701,64,57,1
419284,32671,35041,6449,6768,10301,2888,4769,53,63,1
11303,6933,7929,5360,12038,5656,1776,1923,56,56,1
79408,15943,17349,17376,7214,8037,2602,1530,47,66,1
4527,3882,3112,11747,4040,1718,1908,1778,40,81,1
4543,10180,8066,4165,4550,7879,2471,594,50,77,1
10179,7493,8806,12341,19835,5398,2824,1121,47,80,1
7050,20268,5288,41521,10991,4251,1683,1721,38,81,1
10108,9479,9288,6731,9015,3226,2484,1744,41,75,1
14168,6944,2267,5855,8791,3125,4835,1727,37,74,1
13677,3736,7659,8153,13551,9164,1485,1345,43,74,1
2949,9116,5737,6661,3985,7323,2840,4183,57,64,1
8898,32580,3802,10054,13660,5219,2137,2119,56,54,1
2850,13259,9195,11720,12015,5540,2615,2957,54,57,1
11078,11920,2902,10846,7037,3715,1379,3897,44,56,1
21941,16067,6314,31723,15237,8837,1461,1359,38,61,1
6003,24616,2765,4818,10645,6242,1776,2282,43,56,1
2529,7084,5109,12055,10037,6075,1605,2228,47,57,1
3235,12009,4431,31493,10311,8682,1430,1912,50,64,1
2775,21014,3779,12118,4299,6044,2382,1104,48,57,1
249068,84538,37710,30749,8761,5295,1478,4028,34,70,1
222795,14191,11366,14539,18809,3649,4035,4849,24,69,1
15111,6746,15384,30955,6873,13102,2469,2404,27,75,1
16596,11614,6151,8118,32797,6283,1277,2125,30,67,1
10969,33311,10108,23604,7740,10622,1792,1642,44,67,1
13115,8520,5557,8689,4021,10539,1770,1888,57,66,1
60934,28988,2488,3887,2396,2925,462,371,48,44,1
155326,70322,54130,11331,28285,16105,3540,3301,41,51,1
10273,16313,12016,30909,12480,5850,3359,3329,38,56,1
6149,17331,11989,18483,9149,4439,1360,1123,24,61,1
12263,17796,15646,26803,13310,7297,3501,2232,27,78,1
8820,14165,3462,3225,3555,4665,1513,1066,35,74,1
264771,31804,23998,7895,9817,5299,1587,1467,34,67,1
8334,7701,5972,11982,3478,6809,4383,2834,41,69,1
6018,21327,11327,7007,9282,4327,1545,932,41,61,1
6030,6035,4580,12372,8720,9461,1692,4445,47,69,1
19831,39399,13824,1868,8175,13171,1262,1472,54,61,1
13365,12516,20629,108316,26157,4912,2407,1749,38,70,1
8896,13612,9742,9128,5178,5679,802,1264,41,77,1
156985,104538,19708,19296,10429,5440,2334,3973,20,67,1
7836,8783,6903,9030,9838,9314,3099,1557,24,77,1
21979,4870,2065,4399,7570,5668,1433,3788,48,54,1
309579,116886,4645,6690,12471,16282,3171,2629,44,34,1
